# Program:featureCounts v1.6.4; Command:"featureCounts" "-M" "--fraction" "-t" "gene" "-g" "ID" "-s" "0" "-a" "/pub37/alexp/data/TRADIS/v2_WY_macro/P125109_v3_2018.tradis.gff" "-o" "P125109_input_LB_1.deseq.fc.tsv" "P125109_input_LB_1.deseq.bam" 
Geneid	Chr	Start	End	Strand	Length	P125109_input_LB_1.deseq.bam
P125109_00461	P125109_v1_chr	459768	460637	-	870	512
P125109_00462	P125109_v1_chr	460640	461749	-	1110	881
P125109_00463	P125109_v1_chr	461755	462768	-	1014	496
P125109_00464	P125109_v1_chr	462966	463685	-	720	451
P125109_00465	P125109_v1_chr	463825	464928	+	1104	268
P125109_00466	P125109_v1_chr	464938	465747	+	810	403
P125109_00467	P125109_v1_chr	465844	466434	-	591	303
P125109_00468	P125109_v1_chr	466397	467308	-	912	434
P125109_00469	P125109_v1_chr	467434	467925	+	492	357
P125109_00470	P125109_v1_chr	467972	469336	-	1365	659
P125109_00471	P125109_v1_chr	469861	471372	+	1512	1067
P125109_00472	P125109_v1_chr	471384	472001	+	618	155
P125109_00473	P125109_v1_chr	472194	472877	+	684	508
P125109_00474	P125109_v1_chr	472959	473849	-	891	553
P125109_00475	P125109_v1_chr	473861	474190	-	330	199
P125109_00476	P125109_v1_chr	474190	474804	-	615	204
P125109_00477	P125109_v1_chr	474794	476785	-	1992	1028
P125109_00478	P125109_v1_chr	476796	477752	-	957	681
P125109_00479	P125109_v1_chr	478205	479686	-	1482	938
P125109_00480	P125109_v1_chr	479724	480356	-	633	308
P125109_00481	P125109_v1_chr	480609	480923	+	315	242
P125109_00482	P125109_v1_chr	481270	482568	+	1299	610
P125109_00483	P125109_v1_chr	482816	483439	+	624	0
P125109_00484	P125109_v1_chr	483456	483569	+	114	2
P125109_00485	P125109_v1_chr	483691	484962	+	1272	4
P125109_00486	P125109_v1_chr	484990	485096	-	107	24
P125109_00487	P125109_v1_chr	485148	487502	+	2355	278
P125109_00488	P125109_v1_chr	487711	487983	+	273	499
P125109_00489	P125109_v1_chr	488274	490145	+	1872	639
P125109_00490	P125109_v1_chr	490295	490669	+	375	216
P125109_00491	P125109_v1_chr	490773	491171	+	399	539
P125109_00492	P125109_v1_chr	491277	491972	-	696	383
P125109_00493	P125109_v1_chr	492037	493737	-	1701	801
P125109_00494	P125109_v1_chr	493838	494656	+	819	365
P125109_00495	P125109_v1_chr	494604	494698	+	95	115
P125109_00496	P125109_v1_chr	494706	495761	-	1056	240
P125109_00497	P125109_v1_chr	495874	496332	+	459	373
P125109_00498	P125109_v1_chr	496373	498145	+	1773	620
P125109_00499	P125109_v1_chr	498138	499919	+	1782	234
P125109_00500	P125109_v1_chr	500132	500470	+	339	116
P125109_00501	P125109_v1_chr	500502	501788	+	1287	655
P125109_00502	P125109_v1_chr	501888	502748	-	861	301
P125109_00503	P125109_v1_chr	502963	503532	+	570	269
P125109_00504	P125109_v1_chr	503565	503876	-	312	40
P125109_00505	P125109_v1_chr	504032	504147	+	116	13
P125109_00506	P125109_v1_chr	504185	505735	-	1551	731
P125109_00507	P125109_v1_chr	505960	506220	+	261	19
P125109_00508	P125109_v1_chr	506226	506366	+	141	0
P125109_00509	P125109_v1_chr	506422	506892	-	471	497
P125109_00510	P125109_v1_chr	507010	507561	-	552	1403
P125109_00511	P125109_v1_chr	507740	507958	-	219	706
P125109_00512	P125109_v1_chr	507986	508360	-	375	989
P125109_00513	P125109_v1_chr	508856	512005	-	3150	2787
P125109_00514	P125109_v1_chr	512028	513221	-	1194	923
P125109_00515	P125109_v1_chr	513363	514016	+	654	1293
P125109_00516	P125109_v1_chr	514135	517497	+	3363	1941
P125109_00517	P125109_v1_chr	517539	518474	-	936	596
P125109_00518	P125109_v1_chr	518544	518711	-	168	158
P125109_00519	P125109_v1_chr	518725	519240	-	516	44
P125109_00520	P125109_v1_chr	519321	519698	+	378	263
P125109_00521	P125109_v1_chr	519676	519783	+	108	0
P125109_00522	P125109_v1_chr	519851	520402	+	552	56
P125109_00523	P125109_v1_chr	520516	522444	+	1929	2
P125109_00524	P125109_v1_chr	522490	522819	+	330	136
P125109_00525	P125109_v1_chr	522819	523424	+	606	439
P125109_00526	P125109_v1_chr	523535	525409	+	1875	1507
P125109_00527	P125109_v1_chr	525539	525623	-	85	3
P125109_00528	P125109_v1_chr	525767	526411	+	645	0
P125109_00529	P125109_v1_chr	526640	527602	+	963	3
P125109_00530	P125109_v1_chr	527599	528570	-	972	493
P125109_00531	P125109_v1_chr	528678	530027	+	1350	879
P125109_00532	P125109_v1_chr	530076	531752	-	1677	508
P125109_00533	P125109_v1_chr	531830	531955	+	126	73
P125109_00534	P125109_v1_chr	531967	533187	-	1221	640
P125109_00535	P125109_v1_chr	533360	535021	+	1662	1557
P125109_00536	P125109_v1_chr	535138	535617	-	480	127
P125109_00537	P125109_v1_chr	535697	535813	+	117	0
P125109_00538	P125109_v1_chr	535819	536613	-	795	268
P125109_00539	P125109_v1_chr	536699	537526	-	828	621
P125109_00540	P125109_v1_chr	537680	540181	-	2502	1988
P125109_00541	P125109_v1_chr	540291	540707	+	417	155
P125109_00542	P125109_v1_chr	540708	541160	-	453	476
P125109_00543	P125109_v1_chr	541157	542074	-	918	591
P125109_00544	P125109_v1_chr	542221	542898	+	678	1265
P125109_00545	P125109_v1_chr	542885	543664	+	780	957
P125109_00546	P125109_v1_chr	543750	544604	-	855	808
P125109_00547	P125109_v1_chr	544664	545434	-	771	267
P125109_00548	P125109_v1_chr	545589	546173	-	585	398
P125109_00549	P125109_v1_chr	546174	546860	+	687	98
P125109_00550	P125109_v1_chr	546857	549271	+	2415	1925
P125109_00551	P125109_v1_chr	549268	549372	+	105	0
P125109_00552	P125109_v1_chr	549270	549321	+	52	0
P125109_00553	P125109_v1_chr	549457	550590	+	1134	464
P125109_00554	P125109_v1_chr	550847	551677	+	831	379
P125109_00555	P125109_v1_chr	551714	552730	+	1017	579
P125109_00556	P125109_v1_chr	552723	553382	+	660	241
P125109_00557	P125109_v1_chr	553421	554515	-	1095	650
P125109_00558	P125109_v1_chr	554585	555511	-	927	728
P125109_00559	P125109_v1_chr	555738	556220	+	483	393
P125109_00560	P125109_v1_chr	556299	557117	+	819	435
P125109_00561	P125109_v1_chr	557202	558983	+	1782	2454
P125109_00562	P125109_v1_chr	558996	559772	+	777	918
P125109_00563	P125109_v1_chr	559873	560751	+	879	1055
P125109_00564	P125109_v1_chr	560817	562064	+	1248	2688
P125109_00565	P125109_v1_chr	562160	563614	+	1455	467
P125109_00566	P125109_v1_chr	563693	565054	+	1362	1179
P125109_00567	P125109_v1_chr	565113	566411	+	1299	1849
P125109_00568	P125109_v1_chr	566434	567582	+	1149	621
P125109_00569	P125109_v1_chr	567594	567659	-	66	147
P125109_00570	P125109_v1_chr	567662	568447	-	786	2705
P125109_00571	P125109_v1_chr	568458	569693	-	1236	1907
P125109_00572	P125109_v1_chr	569715	570764	-	1050	1577
P125109_00573	P125109_v1_chr	571080	572744	+	1665	1133
P125109_00574	P125109_v1_chr	572754	574013	+	1260	615
P125109_00575	P125109_v1_chr	574025	574834	+	810	214
P125109_00576	P125109_v1_chr	574838	575731	+	894	270
P125109_00577	P125109_v1_chr	575772	576839	-	1068	243
P125109_00578	P125109_v1_chr	576836	577345	-	510	440
P125109_00579	P125109_v1_chr	577463	578185	-	723	82
P125109_00580	P125109_v1_chr	578188	578682	-	495	26
P125109_00581	P125109_v1_chr	578855	580240	+	1386	1
P125109_00582	P125109_v1_chr	580284	581108	-	825	509
P125109_00583	P125109_v1_chr	581105	581542	-	438	310
P125109_00584	P125109_v1_chr	581535	582080	-	546	205
P125109_00585	P125109_v1_chr	582207	582419	-	213	210
P125109_00586	P125109_v1_chr	582421	583287	-	867	1
P125109_00587	P125109_v1_chr	583834	584391	+	558	846
P125109_00588	P125109_v1_chr	584465	584998	+	534	606
P125109_00589	P125109_v1_chr	585042	585734	+	693	839
P125109_00590	P125109_v1_chr	585765	588377	+	2613	1483
P125109_00591	P125109_v1_chr	588392	589399	+	1008	2130
P125109_00592	P125109_v1_chr	589409	589927	+	519	520
P125109_00593	P125109_v1_chr	589973	590605	-	633	554
P125109_00594	P125109_v1_chr	591209	591931	-	723	1347
P125109_00595	P125109_v1_chr	591950	592261	-	312	189
P125109_00596	P125109_v1_chr	592423	593019	-	597	888
P125109_00597	P125109_v1_chr	593274	593350	+	77	2
P125109_00598	P125109_v1_chr	593444	593716	-	273	471
P125109_00599	P125109_v1_chr	593893	594111	-	219	338
P125109_00600	P125109_v1_chr	594283	594441	+	159	246
P125109_00601	P125109_v1_chr	594498	596138	-	1641	230
P125109_00602	P125109_v1_chr	596131	597057	-	927	1190
P125109_00603	P125109_v1_chr	597054	597416	-	363	569
P125109_00604	P125109_v1_chr	597523	597632	+	110	25
P125109_00605	P125109_v1_chr	597839	598084	-	246	474
P125109_00606	P125109_v1_chr	598284	598613	-	330	971
P125109_00607	P125109_v1_chr	598662	598898	+	237	159
P125109_00608	P125109_v1_chr	598952	599806	-	855	610
P125109_00609	P125109_v1_chr	600022	601347	+	1326	1032
P125109_00610	P125109_v1_chr	601504	601740	+	237	102
P125109_00611	P125109_v1_chr	601753	602313	+	561	1130
P125109_00612	P125109_v1_chr	602400	603575	-	1176	540
P125109_00613	P125109_v1_chr	603901	605295	+	1395	1230
P125109_00614	P125109_v1_chr	605337	606584	-	1248	3085
P125109_00615	P125109_v1_chr	606895	608865	+	1971	2226
P125109_00616	P125109_v1_chr	609132	609785	-	654	402
P125109_00617	P125109_v1_chr	609882	610250	-	369	220
P125109_00618	P125109_v1_chr	610250	610831	-	582	255
P125109_00619	P125109_v1_chr	611120	611461	+	342	138
P125109_00620	P125109_v1_chr	611467	611715	-	249	0
P125109_00621	P125109_v1_chr	611782	612900	-	1119	427
P125109_00622	P125109_v1_chr	612912	613616	-	705	483
P125109_00623	P125109_v1_chr	613662	615917	-	2256	1116
P125109_00624	P125109_v1_chr	616106	617320	+	1215	612
P125109_00625	P125109_v1_chr	617351	617569	+	219	36
P125109_00626	P125109_v1_chr	617566	621450	+	3885	1809
P125109_00627	P125109_v1_chr	621700	622836	+	1137	3501
P125109_00628	P125109_v1_chr	622889	623683	-	795	10
P125109_00629	P125109_v1_chr	623680	624669	-	990	3
P125109_00630	P125109_v1_chr	624669	625676	-	1008	5
P125109_00631	P125109_v1_chr	625787	627031	+	1245	555
P125109_00632	P125109_v1_chr	627094	628050	-	957	48
P125109_00633	P125109_v1_chr	628359	629534	+	1176	326
P125109_00634	P125109_v1_chr	629544	631154	+	1611	619
P125109_00635	P125109_v1_chr	631168	632025	+	858	330
P125109_00636	P125109_v1_chr	632025	632780	+	756	265
P125109_00637	P125109_v1_chr	632783	633196	+	414	198
P125109_00638	P125109_v1_chr	633378	635483	+	2106	1255
P125109_00639	P125109_v1_chr	635547	635744	+	198	0
P125109_00640	P125109_v1_chr	635780	636868	-	1089	606
P125109_00641	P125109_v1_chr	636995	638155	+	1161	293
P125109_00642	P125109_v1_chr	638156	638773	-	618	89
P125109_00643	P125109_v1_chr	638746	639981	-	1236	1604
P125109_00644	P125109_v1_chr	640147	641049	-	903	927
P125109_00645	P125109_v1_chr	641227	641335	+	109	487
P125109_00646	P125109_v1_chr	641366	642112	-	747	380
P125109_00647	P125109_v1_chr	642258	642409	+	152	119
P125109_00648	P125109_v1_chr	642553	643116	+	564	247
P125109_00649	P125109_v1_chr	643358	644923	+	1566	835
P125109_00650	P125109_v1_chr	645256	645816	+	561	373
P125109_00651	P125109_v1_chr	645809	648088	+	2280	1936
P125109_00652	P125109_v1_chr	648085	648642	+	558	441
P125109_00653	P125109_v1_chr	648642	649409	+	768	570
P125109_00654	P125109_v1_chr	649477	649905	-	429	425
P125109_00655	P125109_v1_chr	650128	651366	+	1239	491
P125109_00656	P125109_v1_chr	651449	651859	-	411	153
P125109_00657	P125109_v1_chr	651932	652027	-	96	122
P125109_00658	P125109_v1_chr	652094	652900	-	807	175
P125109_00659	P125109_v1_chr	653010	654473	-	1464	749
P125109_00660	P125109_v1_chr	654511	655407	-	897	676
P125109_00661	P125109_v1_chr	655379	655930	-	552	417
P125109_00662	P125109_v1_chr	655934	657463	-	1530	894
P125109_00663	P125109_v1_chr	657473	658381	-	909	294
P125109_00664	P125109_v1_chr	658378	658674	-	297	243
P125109_00665	P125109_v1_chr	658671	659747	-	1077	1646
P125109_00666	P125109_v1_chr	660132	661793	+	1662	1615
P125109_00667	P125109_v1_chr	661762	662442	+	681	397
P125109_00668	P125109_v1_chr	662461	662607	-	147	0
P125109_00669	P125109_v1_chr	662496	663881	-	1386	1090
P125109_00670	P125109_v1_chr	664260	664832	+	573	2004
P125109_00671	P125109_v1_chr	665020	665229	+	210	72
P125109_00672	P125109_v1_chr	665287	665670	-	384	0
P125109_00673	P125109_v1_chr	665761	666549	+	789	374
P125109_00674	P125109_v1_chr	666678	666881	+	204	82
P125109_00675	P125109_v1_chr	666967	667932	-	966	14
P125109_00676	P125109_v1_chr	668138	669091	-	954	1905
P125109_00677	P125109_v1_chr	669393	670034	-	642	145
P125109_00678	P125109_v1_chr	670134	670397	-	264	35
P125109_00679	P125109_v1_chr	670505	671716	-	1212	165
P125109_00680	P125109_v1_chr	671857	672990	-	1134	509
P125109_00681	P125109_v1_chr	673001	674113	-	1113	0
P125109_00682	P125109_v1_chr	674116	676017	-	1902	9
P125109_00683	P125109_v1_chr	676048	676515	-	468	252
P125109_00684	P125109_v1_chr	676519	676836	-	318	168
P125109_00685	P125109_v1_chr	677165	677773	-	609	372
P125109_00686	P125109_v1_chr	677870	678964	+	1095	856
P125109_00687	P125109_v1_chr	678939	679589	-	651	1
P125109_00688	P125109_v1_chr	679582	680613	-	1032	45
P125109_00689	P125109_v1_chr	680613	681203	-	591	1
P125109_00690	P125109_v1_chr	681218	683800	-	2583	7
P125109_00691	P125109_v1_chr	684088	684378	+	291	56
P125109_00692	P125109_v1_chr	684317	685567	+	1251	2084
P125109_00693	P125109_v1_chr	685617	686570	+	954	2348
P125109_00694	P125109_v1_chr	686638	688566	+	1929	3760
P125109_00695	P125109_v1_chr	688659	689132	+	474	381
P125109_00696	P125109_v1_chr	689171	690166	-	996	2472
P125109_00697	P125109_v1_chr	690291	690998	+	708	1081
P125109_00698	P125109_v1_chr	690995	692428	+	1434	986
P125109_00699	P125109_v1_chr	692440	693135	+	696	747
P125109_00700	P125109_v1_chr	693132	694604	+	1473	1473
P125109_00701	P125109_v1_chr	694626	696305	-	1680	1046
P125109_00702	P125109_v1_chr	696381	697028	-	648	333
P125109_00703	P125109_v1_chr	697104	697619	-	516	563
P125109_00704	P125109_v1_chr	697651	698586	-	936	453
P125109_00705	P125109_v1_chr	698703	699428	-	726	498
P125109_00706	P125109_v1_chr	699428	700102	-	675	451
P125109_00707	P125109_v1_chr	700102	700842	-	741	747
P125109_00708	P125109_v1_chr	700854	701006	-	153	104
P125109_00709	P125109_v1_chr	701002	701910	-	909	468
P125109_00710	P125109_v1_chr	702265	703854	-	1590	0
P125109_00711	P125109_v1_chr	703823	704701	-	879	485
P125109_00712	P125109_v1_chr	704859	705332	-	474	0
P125109_00713	P125109_v1_chr	705329	706375	-	1047	347
P125109_00714	P125109_v1_chr	706580	708004	-	1425	1077
P125109_00715	P125109_v1_chr	708148	709323	+	1176	5
P125109_00716	P125109_v1_chr	709390	709914	-	525	528
P125109_00717	P125109_v1_chr	710101	710175	-	75	4
P125109_00718	P125109_v1_chr	710219	710293	-	75	58
P125109_00719	P125109_v1_chr	710340	710416	-	77	1
P125109_00720	P125109_v1_chr	710432	710506	-	75	40
P125109_00721	P125109_v1_chr	710542	710616	-	75	0
P125109_00722	P125109_v1_chr	710640	710724	-	85	0
P125109_00723	P125109_v1_chr	710733	710809	-	77	0
P125109_00724	P125109_v1_chr	711001	711157	+	157	0
P125109_00725	P125109_v1_chr	711031	712695	-	1665	1987
P125109_00726	P125109_v1_chr	712985	713737	-	753	217
P125109_00727	P125109_v1_chr	713784	715004	-	1221	598
P125109_00728	P125109_v1_chr	715009	716223	-	1215	336
P125109_00729	P125109_v1_chr	716223	717023	-	801	357
P125109_00730	P125109_v1_chr	717350	719302	+	1953	1440
P125109_00731	P125109_v1_chr	719513	721180	+	1668	1
P125109_00732	P125109_v1_chr	721841	723247	+	1407	1839
P125109_00733	P125109_v1_chr	723297	723629	+	333	188
P125109_00734	P125109_v1_chr	723678	724982	-	1305	589
P125109_00735	P125109_v1_chr	725033	726172	-	1140	416
P125109_00736	P125109_v1_chr	726159	727562	-	1404	1001
P125109_00737	P125109_v1_chr	727660	728586	-	927	512
P125109_00738	P125109_v1_chr	728701	729153	-	453	82
P125109_00739	P125109_v1_chr	729273	729328	-	56	10
P125109_00740	P125109_v1_chr	729435	729965	-	531	0
P125109_00741	P125109_v1_chr	730116	730409	-	294	129
P125109_00742	P125109_v1_chr	730543	731313	-	771	274
P125109_00743	P125109_v1_chr	731498	732040	+	543	449
P125109_00744	P125109_v1_chr	732065	733705	+	1641	209
P125109_00745	P125109_v1_chr	733820	734305	-	486	239
P125109_00746	P125109_v1_chr	734370	735689	-	1320	1216
P125109_00747	P125109_v1_chr	735686	737884	-	2199	2582
P125109_00748	P125109_v1_chr	738264	738368	-	105	34
P125109_00749	P125109_v1_chr	738646	739323	-	678	441
P125109_00750	P125109_v1_chr	739320	742004	-	2685	1465
P125109_00751	P125109_v1_chr	742001	742585	-	585	357
P125109_00752	P125109_v1_chr	742594	744642	-	2049	1575
P125109_00753	P125109_v1_chr	744663	746342	-	1680	2200
P125109_00754	P125109_v1_chr	746342	746431	-	90	1
P125109_00755	P125109_v1_chr	746768	746974	+	207	214
P125109_00756	P125109_v1_chr	747086	748507	+	1422	927
P125109_00757	P125109_v1_chr	748546	750069	-	1524	1067
P125109_00758	P125109_v1_chr	750356	751099	+	744	611
P125109_00759	P125109_v1_chr	751115	751771	+	657	197
P125109_00760	P125109_v1_chr	751765	752697	+	933	928
P125109_00761	P125109_v1_chr	752687	753421	+	735	1036
P125109_00762	P125109_v1_chr	753543	754334	+	792	655
P125109_00763	P125109_v1_chr	754389	755435	-	1047	1029
P125109_00764	P125109_v1_chr	755572	756855	-	1284	867
P125109_00765	P125109_v1_chr	757059	757121	-	63	0
P125109_00766	P125109_v1_chr	757595	757999	+	405	105
P125109_00767	P125109_v1_chr	757993	758340	+	348	230
P125109_00768	P125109_v1_chr	758340	760106	+	1767	690
P125109_00769	P125109_v1_chr	760123	760839	+	717	160
P125109_00770	P125109_v1_chr	760938	761033	+	96	18
P125109_00771	P125109_v1_chr	761363	764164	+	2802	380
P125109_00772	P125109_v1_chr	764179	765387	+	1209	92
P125109_00773	P125109_v1_chr	765529	766695	+	1167	373
P125109_00774	P125109_v1_chr	766695	767564	+	870	325
P125109_00775	P125109_v1_chr	767553	767636	+	84	34
P125109_00776	P125109_v1_chr	767593	767718	+	126	6
P125109_00777	P125109_v1_chr	769147	770715	+	1569	149
P125109_00778	P125109_v1_chr	770731	771870	+	1140	21
P125109_00779	P125109_v1_chr	771885	771998	+	114	6
P125109_00780	P125109_v1_chr	771998	772291	+	294	74
P125109_00781	P125109_v1_chr	772440	772523	+	84	0
P125109_00782	P125109_v1_chr	772520	772924	+	405	95
P125109_00783	P125109_v1_chr	772921	773613	+	693	73
P125109_00784	P125109_v1_chr	773617	774045	+	429	22
P125109_00785	P125109_v1_chr	774110	775288	+	1179	130
P125109_00786	P125109_v1_chr	775412	776704	+	1293	80
P125109_00787	P125109_v1_chr	776739	777263	+	525	26
P125109_00788	P125109_v1_chr	777273	778061	+	789	235
P125109_00789	P125109_v1_chr	778226	778301	+	76	2
P125109_00790	P125109_v1_chr	778438	778513	+	76	0
P125109_00791	P125109_v1_chr	778517	778592	+	76	6
P125109_00792	P125109_v1_chr	778732	778807	+	76	6
P125109_00793	P125109_v1_chr	778942	779017	+	76	15
P125109_00794	P125109_v1_chr	779622	780665	+	1044	608
P125109_00795	P125109_v1_chr	780690	781409	+	720	149
P125109_00796	P125109_v1_chr	781406	782344	-	939	329
P125109_00797	P125109_v1_chr	782455	782841	-	387	217
P125109_00798	P125109_v1_chr	783161	784213	+	1053	220
P125109_00799	P125109_v1_chr	784307	784852	-	546	407
P125109_00800	P125109_v1_chr	784867	785712	-	846	367
P125109_00801	P125109_v1_chr	785842	786732	+	891	28
P125109_00802	P125109_v1_chr	786733	787659	-	927	103
P125109_00803	P125109_v1_chr	787939	788982	+	1044	3
P125109_00804	P125109_v1_chr	789257	789505	+	249	170
P125109_00805	P125109_v1_chr	789521	791290	+	1770	1062
P125109_00806	P125109_v1_chr	791303	792604	+	1302	1034
P125109_00807	P125109_v1_chr	792723	793421	+	699	46
P125109_00808	P125109_v1_chr	793801	794880	+	1080	647
P125109_00809	P125109_v1_chr	794880	795656	+	777	124
P125109_00810	P125109_v1_chr	795747	796499	-	753	260
P125109_00811	P125109_v1_chr	796723	797763	-	1041	537
P125109_00812	P125109_v1_chr	797757	798905	-	1149	374
P125109_00813	P125109_v1_chr	798908	799954	-	1047	246
P125109_00814	P125109_v1_chr	799965	800981	-	1017	400
P125109_00815	P125109_v1_chr	801204	802112	-	909	816
P125109_00816	P125109_v1_chr	802283	803758	-	1476	2067
P125109_00817	P125109_v1_chr	803826	804614	-	789	847
P125109_00818	P125109_v1_chr	804743	804892	+	150	145
P125109_00819	P125109_v1_chr	805059	805832	+	774	857
P125109_00820	P125109_v1_chr	805832	806521	+	690	558
P125109_00821	P125109_v1_chr	806524	807582	+	1059	288
P125109_00822	P125109_v1_chr	807583	808401	-	819	425
P125109_00823	P125109_v1_chr	808565	809560	+	996	1168
P125109_00824	P125109_v1_chr	809704	810987	-	1284	787
P125109_00825	P125109_v1_chr	811279	812448	+	1170	904
P125109_00826	P125109_v1_chr	812445	813386	+	942	490
P125109_00827	P125109_v1_chr	813431	814156	+	726	1219
P125109_00828	P125109_v1_chr	814353	816038	+	1686	866
P125109_00829	P125109_v1_chr	816040	817560	+	1521	1166
P125109_00830	P125109_v1_chr	817645	818121	-	477	330
P125109_00831	P125109_v1_chr	818179	819468	-	1290	726
P125109_00832	P125109_v1_chr	819555	820595	+	1041	539
P125109_00833	P125109_v1_chr	820592	821749	+	1158	358
P125109_00834	P125109_v1_chr	821733	822488	+	756	314
P125109_00835	P125109_v1_chr	822481	823167	+	687	491
P125109_00836	P125109_v1_chr	823459	823521	-	63	0
P125109_00837	P125109_v1_chr	823818	825839	+	2022	1545
P125109_00838	P125109_v1_chr	826148	826321	+	174	84
P125109_00839	P125109_v1_chr	826329	827165	+	837	1675
P125109_00840	P125109_v1_chr	827253	827909	+	657	1249
P125109_00841	P125109_v1_chr	827999	828583	+	585	547
P125109_00842	P125109_v1_chr	828675	829583	-	909	347
P125109_00843	P125109_v1_chr	829947	830969	+	1023	1604
P125109_00844	P125109_v1_chr	830991	831503	+	513	183
P125109_00845	P125109_v1_chr	831548	831991	+	444	451
P125109_00846	P125109_v1_chr	831984	832229	+	246	1
P125109_00847	P125109_v1_chr	832231	832683	+	453	284
P125109_00848	P125109_v1_chr	832731	833435	+	705	1356
P125109_00849	P125109_v1_chr	833766	834287	+	522	995
P125109_00850	P125109_v1_chr	834317	834919	+	603	198
P125109_00851	P125109_v1_chr	834927	835487	+	561	1241
